"","X","Institution..program","S.Rank.High","S.Rank.Low","Research.High","Research.Low","Students.High","Students.Low","Diversity.High","Diversity.Low","R.Rank.High","R.Rank.Low"
"73",72,"U. of Louisville (Pharmacology and Toxicology)","33","91","36","101","1","27","32","69","73","107"
"74",73,"U. of Miami (Molecular and Cellular Pharmacology)","16","73","30","98","45","88","7","30","11","62"
"75",74,"U. of Michigan at Ann Arbor (Medicinal Chemistry)","31","81","26","83","69","104","69","96","14","67"
"76",75,"U. of Michigan at Ann Arbor (Pharmaceutical Sciences)","12","64","23","90","34","83","73","104","25","79"
"77",76,"U. of Michigan at Ann Arbor (Pharmacology)","9","53","14","69","19","67","21","58","3","26"
"78",77,"U. of Michigan at Ann Arbor (Toxicology)","9","63","11","67","23","93","14","44","9","60"
"79",78,"U. of Minnesota-Twin Cities (Pharmaceutics)","33","92","28","100","20","79","84","108","63","103"
"80",79,"U. of Minnesota-Twin Cities (Pharmacology)","48","94","30","91","37","82","6","26","27","70"
"81",80,"U. of Mississippi (Medicinal Chemistry)","97","114","67","113","12","65","100","111","57","106"
"82",81,"U. of Mississippi (Pharmaceutics)","110","116","115","116","18","101","57","92","86","115"
"83",82,"U. of Mississippi (Pharmacognosy)","32","96","28","100","6","64","26","76","74","110"
"84",83,"U. of Mississippi (Pharmacology)","58","99","72","110","24","99","2","2","94","115"
"85",84,"U. of Missouri at Columbia (Pharmacology)","109","116","87","113","112","116","98","111","74","111"
"86",85,"U. of Missouri at Kansas City (Pharmaceutical Sciences)","109","116","103","115","107","115","116","116","71","111"
"87",86,"U. of North Carolina at Chapel Hill (Pharmaceutical Sciences)","8","55","9","70","21","75","41","78","5","45"
"88",87,"U. of North Carolina at Chapel Hill (Pharmacology)","1","27","1","24","39","87","19","55","2","22"
"89",88,"U. of North Carolina at Chapel Hill (Toxicology)","82","104","88","111","42","90","22","62","4","35"
"90",89,"U. of North Texas Health Science Center (Pharmacology)","14","73","17","83","1","62","3","14","59","111"
"91",90,"U. of Pennsylvania (Biomed Grad  Studies-Pharmacological Sciences)","1","13","1","21","7","46","43","83","1","18"
"92",91,"U. of Pittsburgh Main Campus (Molecular Pharmacology)","5","48","2","35","7","45","79","102","2","15"
"93",92,"U. of Rhode Island (Pharmaceutical Sciences)","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R"
"94",93,"U. of Rochester (Pharmacology)","34","98","25","99","6","52","84","105","36","93"
"95",94,"U. of Rochester (Toxicology)","9","66","14","81","3","35","25","64","22","71"
"96",95,"U. of South Carolina at Columbia (Pharmacy)","20","84","58","111","23","82","4","19","31","96"
"97",96,"U. of Southern California (Molecular Pharmacology &amp; Toxicology)","35","88","30","90","31","84","73","104","75","110"
"98",97,"U. of Southern California (Pharmaceutical Sciences)","13","65","19","88","31","78","37","79","24","67"
"99",98,"U. of Texas at Austin (Pharmacy)","53","99","59","110","63","100","33","76","12","61"
"100",99,"U. of Toledo (Medicinal Chemistry)","103","116","88","115","47","109","111","114","96","115"
"101",100,"U. of Utah (Medicinal Chemistry)","18","79","8","74","4","73","112","115","22","95"
"102",101,"U. of Utah (Pharmaceutics and Pharmaceutical Chemistry)","5","51","5","52","11","67","100","112","56","104"
"103",102,"U. of Utah (Pharmacology and Toxicology)","64","107","69","114","4","52","47","88","12","59"
"104",103,"U. of Virginia (Pharmacology)","3","41","4","47","21","86","86","108","16","76"
"105",104,"U. of Washington (Pharmacology)","21","75","6","52","78","105","92","110","14","58"
"106",105,"U. of Washington (Pharmacy)","28","89","25","92","31","78","82","108","59","100"
"107",106,"U. of Washington (Pharmacy - Medicinal Chemistry)","7","56","6","56","25","96","95","111","26","93"
"108",107,"U. of Washington (Pharmacy - Pharmaceutics)","11","68","12","76","6","84","49","95","26","92"
"109",108,"U. of Wisconsin at Madison (Molecular and Cellular Pharmacology)","30","90","31","98","41","94","61","98","12","62"
"110",109,"U. of Wisconsin at Madison (Molecular and Environmental Toxicology)","18","78","10","77","84","106","38","81","27","65"
"111",110,"U. of Wisconsin at Madison (Pharmaceutical Sciences)","28","84","21","87","65","102","27","66","32","83"
"112",111,"Vanderbilt U. (Pharmacology)","5","39","4","41","23","77","48","88","2","19"
"113",112,"Virginia Commonwealth U. (Pharmaceutical Sciences)","91","110","70","112","107","115","71","98","60","104"
"114",113,"Virginia Commonwealth U. (Pharmacology and Toxicology)","63","103","52","106","21","77","43","86","15","60"
"115",114,"Washington State U. (Pharmacology and Toxicology)","86","110","71","111","81","108","14","43","49","104"
"116",115,"Wayne State U. (Pharmacology)","56","102","38","102","13","79","98","112","71","108"
"117",116,"Wayne State U. (Pharmaceutical Sciences)","102","114","106","115","36","96","20","62","109","116"
"118",117,"Yale U. (Pharmacology)","1","14","1","20","22","74","4","21","1","12"
