"","X","Institution..program","S.Rank.High","S.Rank.Low","Research.High","Research.Low","Students.High","Students.Low","Diversity.High","Diversity.Low","R.Rank.High","R.Rank.Low"
"52",51,"U. of Georgia (Anthropology)",15,36,18,46,19,46,38,57,19,47
"53",52,"U. of Hawaii-Manoa (Anthropology)",40,68,23,54,41,66,70,78,26,50
"54",53,"U. of Illinois at Chicago (Anthropology)",62,75,52,73,27,55,41,59,61,77
"55",54,"U. of Illinois at Urbana-Champaign (Anthropology)",27,52,28,54,28,56,4,12,22,50
"56",55,"U. of Iowa (Anthropology)",77,82,78,81,66,79,39,58,59,76
"57",56,"U. of Kansas (Anthropology)",67,80,52,69,29,80,68,77,71,82
"58",57,"U. of Kentucky (Anthropology)",37,65,39,64,48,74,42,63,54,72
"59",58,"U. of Massachusetts at Amherst (Anthropology)",23,45,40,64,45,71,5,17,35,57
"60",59,"U. of Michigan at Ann Arbor (Anthropology)",5,15,10,22,37,61,7,21,1,5
"61",60,"U. of Michigan at Ann Arbor (Anthropology and History)",10,25,18,39,26,53,2,7,4,45
"62",61,"U. of Minnesota-Twin Cities (Anthropology.)",78,82,69,80,36,63,69,77,74,80
"63",62,"U. of Missouri at Columbia (Anthropology)",43,73,15,49,59,80,75,80,56,77
"64",63,"U. of Nevada at Reno (Anthropology)",72,82,77,81,4,71,81,82,69,82
"65",64,"U. of New Mexico Main Campus (Anthropology)",17,40,7,23,54,72,33,59,10,32
"66",65,"U. of North Carolina at Chapel Hill (Anthropology)",49,70,61,76,23,50,30,48,34,58
"67",66,"U. of Oklahoma Norman Campus (Anthropology)",52,73,58,76,6,32,62,74,64,77
"68",67,"U. of Oregon (Anthropology)",11,32,21,52,1,24,44,63,33,60
"69",68,"U. of Pennsylvania (Anthropology)",7,21,9,21,18,48,50,68,6,13
"70",69,"U. of Pittsburgh Main Campus (Anthropology)",43,67,55,73,38,66,44,63,11,45
"71",70,"U. of South Florida (Anthropology)",43,66,59,77,42,66,5,14,58,75
"72",71,"U. of Tennessee (Anthropology)",30,58,51,68,1,11,49,68,56,76
"73",72,"U. of Texas at Austin (Anthropology)",20,39,48,64,4,27,3,10,8,29
"74",73,"U. of Utah (Anthropology)",19,39,17,34,2,26,77,80,34,61
"75",74,"U. of Virginia (Anthropology)",49,67,75,80,11,38,23,42,22,49
"76",75,"U. of Washington (Anthropology)",19,36,16,42,47,69,26,45,12,32
"77",76,"U. of Wisconsin at Madison (Anthropology)",15,41,3,10,80,81,58,72,9,32
"78",77,"U. of Wisconsin at Milwaukee (Anthropology)",53,75,53,76,17,68,23,42,72,81
"79",78,"Washington State U. (Anthropology)",35,64,23,54,56,74,53,69,56,72
"80",79,"Washington U. in St. Louis (Anthropology)",5,18,5,15,4,27,55,71,14,36
"81",80,"Wayne State U. (Anthropology)",35,63,41,67,19,48,5,17,55,72
"82",81,"Yale U. (Anthropology)",24,47,43,65,15,38,17,37,11,32
