"","X","Institution..program","S.Rank.High","S.Rank.Low","Research.High","Research.Low","Students.High","Students.Low","Diversity.High","Diversity.Low","R.Rank.High","R.Rank.Low"
"59",58,"U. at Buffalo (SUNY) (Economics)","99","107","92","105","99","113","2","24","51","81"
"60",59,"U. of Arizona (Economics)","30","56","35","62","33","77","69","100","36","57"
"61",60,"U. of California at Berkeley (Economics)","5","9","4","7","48","85","94","107","3","7"
"62",61,"U. of California at Davis (Economics)","29","44","31","44","51","89","42","80","30","56"
"63",62,"U. of California at Irvine (Economics)","49","76","40","63","88","107","75","100","54","81"
"64",63,"U. of California at Los Angeles (Economics)","40","60","43","60","70","97","37","83","11","25"
"65",64,"U. of California at Riverside (Economics)","52","75","68","91","18","47","10","48","55","86"
"66",65,"U. of California at San Diego (Economics)","19","25","14","22","73","100","85","104","15","28"
"67",66,"U. of California at Santa Barbara (Economics)","48","67","52","70","55","94","112","115","41","74"
"68",67,"U. of California at Santa Cruz (International Economics)","33","65","42","73","9","44","15","56","56","84"
"69",68,"U. of Chicago (Economics)","3","5","3","6","30","64","52","91","2","3"
"70",69,"U. of Colorado at Boulder (Economics)","31","52","30","46","84","105","58","88","32","52"
"71",70,"U. of Connecticut (Economics Ph.D.)","88","102","61","82","112","116","34","77","77","106"
"72",71,"U. of Connecticut (Business Administration Ph.D. Finance)","44","75","43","72","15","46","85","108","69","98"
"73",72,"U. of Delaware (Economics)","100","109","96","108","60","99","71","100","68","97"
"74",73,"U. of Florida (Economics)","79","96","69","91","60","94","68","95","61","93"
"75",74,"U. of Georgia (Economics)","35","67","45","78","6","26","93","111","53","92"
"76",75,"U. of Georgia (Housing &amp; Consumer Economics)","102","114","104","115","27","68","13","42","106","117"
"77",76,"U. of Hawaii-Manoa (Economics)","100","109","102","114","93","108","24","74","74","99"
"78",77,"U. of Houston main campus (Economics)","78","94","84","98","30","68","5","33","51","79"
"79",78,"U. of Illinois at Chicago (Economics)","36","63","24","40","55","94","98","113","34","63"
"80",79,"U. of Illinois at Urbana-Champaign (Economics)","56","74","63","79","40","82","34","78","27","48"
"81",80,"U. of Illinois at Urbana-Champaign (Human Resources and Industrial Relations)","68","87","87","101","30","86","3","23","75","107"
"82",81,"U. of Iowa (Economics)","30","49","42","61","12","45","43","84","54","91"
"83",82,"U. of Kansas (Economics)","89","102","91","105","52","97","28","75","74","105"
"84",83,"U. of Kentucky (Economics)","71","89","67","85","27","60","80","102","73","106"
"85",84,"U. of Maryland at College Park (Economics)","21","29","23","36","35","76","19","64","6","19"
"86",85,"U. of Massachusetts at Amherst (Economics)","73","91","85","100","42","93","36","73","61","108"
"87",86,"U. of Michigan at Ann Arbor (Economics)","21","28","20","30","52","94","99","111","11","27"
"88",87,"U. of Minnesota-Twin Cities (Economics)","18","27","20","36","13","43","37","85","16","28"
"89",88,"U. of Mississippi (Economics)","90","105","91","114","33","88","6","48","64","98"
"90",89,"U. of Missouri at Columbia (Economics)","77","98","64","96","62","89","18","67","33","63"
"91",90,"U. of Missouri at Kansas City (Economics)","102","112","95","113","38","95","116","117","111","117"
"92",91,"U. of Nebraska at Lincoln (Economics)","76","96","88","108","7","29","65","94","104","113"
"93",92,"U. of New Hampshire (Economics)","107","113","100","115","103","114","8","46","107","116"
"94",93,"U. of New Mexico Main Campus (Economics)","71","94","38","64","71","99","96","111","85","113"
"95",94,"U. of North Carolina at Chapel Hill (Economics)","50","71","69","90","23","60","72","97","38","71"
"96",95,"U. of Oklahoma Norman Campus (Economics)","86","102","100","114","29","78","6","43","85","108"
"97",96,"U. of Oregon (Economics)","36","66","39","66","10","33","97","109","55","85"
"98",97,"U. of Pennsylvania (Economics)","8","16","7","13","48","83","44","88","8","17"
"99",98,"U. of Pittsburgh Main Campus (Economics)","27","42","32","45","28","72","12","52","37","63"
"100",99,"U. of Rochester (Economics)","27","49","35","60","36","74","20","68","20","35"
"101",100,"U. of South Carolina at Columbia (Economics)","59","88","71","103","1","11","35","76","105","116"
"102",101,"U. of Southern California (Economics)","30","45","36","48","29","69","4","36","32","51"
"103",102,"U. of Southern California (Pharmaceutical Economics &amp; Policy)","31","91","17","74","102","113","25","71","80","112"
"104",103,"U. of Tennessee (Economics)","55","82","62","100","8","34","100","112","87","107"
"105",104,"U. of Texas at Austin (Economics)","57","77","57","76","36","78","116","117","23","36"
"106",105,"U. of Utah (Economics)","115","117","103","115","102","113","64","97","109","117"
"107",106,"U. of Virginia (Economics)","57","77","50","71","67","100","63","96","36","65"
"108",107,"U. of Washington (Economics)","50","69","50","68","60","95","68","98","32","58"
"109",108,"U. of Wisconsin at Madison (Economics)","11","21","9","20","49","85","48","88","8","14"
"110",109,"U. of Wisconsin at Milwaukee (Economics)","112","116","76","97","100","112","72","101","104","116"
"111",110,"U. of Wyoming (Economics)","12","26","6","19","17","54","109","115","41","94"
"112",111,"Utah State U. (Economics)","60","86","59","90","61","99","2","23","87","112"
"113",112,"Vanderbilt U. (Economics)","40","57","51","67","17","49","29","74","38","67"
"114",113,"Washington State U. (School of Economic Sciences)","70","90","67","90","41","74","66","98","51","75"
"115",114,"Washington U. in St. Louis (Economics)","14","21","15","24","9","36","65","100","18","29"
"116",115,"Wayne State U. (Economics)","96","107","86","104","54","96","15","52","109","116"
"117",116,"Western Michigan U. (Applied Economics)","74","92","98","110","6","27","1","4","76","107"
"118",117,"Yale U. (Economics)","10","18","13","22","8","31","47","88","5","10"
