"","X","Institution..program","S.Rank.High","S.Rank.Low","Research.High","Research.Low","Students.High","Students.Low","Diversity.High","Diversity.Low","R.Rank.High","R.Rank.Low"
"60",59,"Indiana U. at Bloomington (Cognitive Science)","60","101","54","91","177","206","210","222","21","102"
"61",60,"Indiana U. at Bloomington (Psychology)","17","53","14","48","28","155","222","232","20","66"
"62",61,"Indiana U. at Bloomington (Speech &amp; Hearing Sciences)","124","183","148","208","23","153","36","84","111","200"
"63",62,"Indiana U.-Purdue U. Indianapolis (Clinical Rehabilitation Psychology)","88","153","121","198","9","116","42","98","70","186"
"64",63,"Indiana U.-Purdue U. Indianapolis (Psychobiology of Addiction)","76","144","96","167","9","148","168","215","81","190"
"65",64,"Iowa State U. (Psychology)","66","118","71","116","14","89","179","216","69","132"
"66",65,"Johns Hopkins U. (Psychological and Brain Sciences)","7","32","9","37","27","131","182","216","16","49"
"67",66,"Kansas State U. (Psychology)","186","215","181","219","43","154","223","233","167","213"
"68",67,"Kent State U. Main Campus (Clinical Psychology)","64","115","86","160","3","29","116","181","52","131"
"69",68,"Kent State U. Main Campus (Experimental Psychology)","103","164","109","175","5","83","150","208","72","186"
"70",69,"Lehigh U. (Psychology)","142","193","113","171","136","205","86","164","128","205"
"71",70,"Loma Linda U. (Marital and Family Therapy)","223","233","208","231","208","224","3","9","214","236"
"72",71,"Loma Linda U. (Psychology)","165","218","98","182","222","235","17","46","118","201"
"73",72,"Louisiana State U. at Baton Rouge (Psychology)","125","169","129","182","122","185","131","198","114","187"
"74",73,"Loyola U. Chicago (Clinical Psychology)","106","149","174","215","25","103","12","32","81","164"
"75",74,"Loyola U. Chicago (Developmental Psychology)","138","195","190","225","9","116","9","31","133","218"
"76",75,"Loyola U. Chicago (Social Psychology)","121","181","130","201","129","205","90","165","99","190"
"77",76,"Marquette U. (Clinical Psychology)","214","228","207","225","154","207","81","160","207","234"
"78",77,"Marquette U. (Counseling Psychology)","219","232","176","225","218","235","48","102","201","231"
"79",78,"Massachusetts Institute of Technology (Cognitive Science)","9","46","14","56","19","137","185","217","15","56"
"80",79,"Miami U. (Ohio) (Psychology)","126","170","143","194","73","163","130","193","110","193"
"81",80,"Michigan State U. (Psychology)","27","63","44","86","19","80","18","49","20","64"
"82",81,"New Mexico State U. at Las Cruces (Psychology)","114","183","63","129","117","193","196","221","126","195"
"83",82,"New York U. (Developmental Psychology)","80","158","54","107","197","234","8","23","78","182"
"84",83,"New York U. (Psychology)","16","53","15","51","56","145","86","156","15","54"
"85",84,"North Carolina State U. (Psychology)","196","220","185","223","208","225","45","110","160","231"
"86",85,"North Dakota State U. Main Campus (Psychology)","66","125","93","164","2","25","219","233","74","166"
"87",86,"Northeastern U. (Psychology)","70","122","91","143","2","36","180","218","80","153"
"88",87,"Northern Illinois U. (Psychology)","147","198","123","181","129","191","103","180","123","193"
"89",88,"Northwestern U. (Psychology)","33","65","38","76","16","89","208","227","18","66"
"90",89,"Ohio State U. Main Campus (Psychology)","26","58","29","63","45","132","102","170","11","85"
"91",90,"Ohio U. Main Campus (Psychology)","141","194","107","170","111","177","138","193","102","180"
"92",91,"Oklahoma State U. Main Campus (Psychology)","145","191","168","212","12","78","12","39","162","222"
"93",92,"Old Dominion U. (Industrial/ Organizational Psychology)","152","211","105","197","188","213","142","205","146","216"
"94",93,"Pennsylvania State U. (Human Development and Family Studies)","16","56","29","78","15","91","30","72","14","63"
"95",94,"Pennsylvania State U. (Psychology)","44","77","77","126","20","99","57","122","34","83"
"96",95,"Princeton U. (Psychology)","1","2","1","5","1","9","129","186","1","3"
"97",96,"Purdue U. Main Campus (Psychological Sciences)","88","133","101","148","55","143","110","178","74","130"
"98",97,"Rice U. (Psychology)","105","145","155","194","55","144","23","65","113","180"
"99",98,"Rutgers U. at New Brunswick (Psychology)","55","98","50","89","134","198","92","165","36","82"
"100",99,"Rutgers U. at Newark (Psychology)","146","198","169","207","29","163","104","181","142","221"
"101",100,"San Diego State U. and U. of California at San Diego (Clinical Psychology)","5","23","2","11","65","182","20","55","7","38"
"102",101,"Seton Hall U. (Psychology)","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R"
"103",102,"Southern Illinois U. at Carbondale (Psychology)","175","206","167","201","58","141","47","108","127","192"
"104",103,"Southern Methodist U. (Psychology)","197","224","190","226","68","200","165","220","159","221"
"105",104,"Stanford U. (Psychology)","2","4","3","11","3","27","37","80","1","4"
"106",105,"State U. of New York at Albany (Biopsychology)","53","115","12","56","181","213","79","159","67","143"
"107",106,"State U. of New York at Albany (Clinical Psychology)","46","96","36","89","19","100","28","68","65","123"
"108",107,"State U. of New York at Albany (Cognitive/ Developmental Psychology)","74","160","63","142","55","192","30","71","68","158"
"109",108,"State U. of New York at Albany (Industrial/ Organizational Psychology)","177","221","208","233","71","196","68","144","165","229"
"110",109,"State U. of New York at Albany (Social/ Personality Psychology)","46","136","23","102","120","182","14","38","19","116"
"111",110,"State U. of New York at Stony Brook (Psychology)","31","64","43","79","18","92","44","101","22","56"
"112",111,"Syracuse U. Main Campus (Clinical Psychology)","9","40","6","27","35","180","91","166","16","58"
"113",112,"Syracuse U. Main Campus (Cognitive Psychology)","15","65","13","66","5","137","170","217","14","67"
"114",113,"Syracuse U. Main Campus (Social Psychology)","51","102","58","105","148","211","2","2","104","232"
"115",114,"Temple U. (Psychology)","34","69","30","73","31","115","94","168","24","62"
"116",115,"Texas A&M U. (Psychology)","85","134","93","143","67","150","35","82","86","200"
"117",116,"Texas Christian U. (Psychology)","139","181","156","190","4","55","91","167","122","195"
"118",117,"Texas Tech U. (Psychology)","161","198","171","208","65","166","47","108","153","232"
"119",118,"Tufts U. (Child Development)","119","178","119","195","78","185","3","6","102","189"
"120",119,"Tufts U. (Psychology)","42","77","32","79","143","197","97","172","47","88"
"121",120,"Tulane U. (Psychology)","128","181","176","214","14","120","13","38","139","203"
"122",121,"U. at Buffalo (SUNY) (Psychology)","77","133","64","106","102","179","139","196","78","137"
"123",122,"U. of Akron (Counseling Psychology)","124","188","128","200","23","136","45","107","91","198"
"124",123,"U. of Akron (Psychology (Industrial/ Organization))","153","206","214","228","4","120","205","223","166","222"
"125",124,"U. of Alabama (Psychology)","67","121","70","122","22","126","39","89","64","130"
"126",125,"U. of Alabama at Birmingham (Psychology)","46","93","40","92","74","165","48","106","38","103"
"127",126,"U. of Arizona (Psychology)","23","58","20","60","56","153","83","150","17","59"
"128",127,"U. of Arkansas Main Campus (Psychology)","187","219","174","222","16","74","211","228","190","228"
"129",128,"U. of California at Berkeley (Psychology)","24","54","37","71","76","161","137","195","16","62"
"130",129,"U. of California at Davis (Psychology)","21","57","21","63","84","174","126","188","24","67"
"131",130,"U. of California at Irvine (Psychology)","55","93","72","109","24","123","131","194","52","99"
"132",131,"U. of California at Los Angeles (Psychology)","6","26","13","40","37","127","67","135","5","16"
"133",132,"U. of California at Riverside (Psychology)","47","83","66","96","4","46","60","122","42","80"
"134",133,"U. of California at San Diego (Cognitive Science)","37","80","42","94","126","200","122","180","31","92"
"135",134,"U. of California at San Diego (Psychology)","19","56","16","53","49","178","196","221","23","76"
"136",135,"U. of California at Santa Barbara (Psychology)","15","47","16","52","23","109","162","211","22","73"
"137",136,"U. of California at Santa Cruz (Psychology)","130","176","146","199","93","177","17","47","124","211"
"138",137,"U. of Central Florida (Psychology)","157","199","133","195","182","213","45","103","150","215"
"139",138,"U. of Chicago (Human Development)","82","136","79","132","164","210","24","60","75","146"
"140",139,"U. of Chicago (Psychology)","8","38","10","37","65","175","44","104","7","28"
"141",140,"U. of Cincinnati Main Campus (Psychology)","98","145","111","161","26","119","37","88","88","152"
"142",141,"U. of Colorado at Boulder (Cognitive Science)","74","140","75","150","1","6","234","236","68","189"
"143",142,"U. of Colorado at Boulder (Psychology)","6","27","4","19","39","123","157","205","8","35"
"144",143,"U. of Connecticut (Psychology Ph.D.)","66","110","37","79","197","217","110","176","33","84"
"145",144,"U. of Delaware (Psychology)","63","110","71","111","88","184","121","185","71","131"
"146",145,"U. of Florida (Clinical Psychology)","21","62","24","74","18","85","59","131","18","67"
"147",146,"U. of Florida (Psychology)","108","164","69","115","206","221","95","168","58","126"
"148",147,"U. of Georgia (Psychology)","95","141","94","148","165","206","54","123","69","130"
"149",148,"U. of Georgia (Child &amp; Family Development)","162","209","160","215","32","133","4","11","144","214"
"150",149,"U. of Hawaii-Manoa (Psychology)","156","204","117","177","80","165","179","217","128","201"
"151",150,"U. of Houston main campus (Clinical Psychology)","91","142","91","139","50","183","123","189","58","145"
"152",151,"U. of Houston main campus (Developmental Cognitive Neuroscience)","45","93","18","60","184","220","5","20","81","207"
"153",152,"U. of Houston main campus (Industrial Organizational Psychology)","199","228","225","235","132","218","76","147","189","233"
"154",153,"U. of Houston main campus (Social Psychology)","162","217","184","231","40","173","18","50","154","221"
"155",154,"U. of Illinois at Chicago (Psychology)","86","143","86","139","91","182","32","76","75","133"
"156",155,"U. of Illinois at Urbana-Champaign (Psychology)","21","50","41","77","113","188","62","119","15","61"
"157",156,"U. of Iowa (Psychology)","13","47","9","38","38","134","147","204","18","69"
"158",157,"U. of Kansas (Behavioral Psychology)","162","208","141","208","192","213","92","175","132","200"
"159",158,"U. of Kansas (Clinical Child Psychology)","51","108","74","142","22","147","28","68","45","149"
"160",159,"U. of Kansas (Psychology)","90","144","93","141","50","136","137","196","73","129"
"161",160,"U. of Kentucky (Psychology - Clinical)","59","97","98","150","8","83","54","113","58","125"
"162",161,"U. of Kentucky (Psychology - Experimental)","57","100","65","100","7","71","113","179","69","132"
"163",162,"U. of Louisville (Clinical Psychology)","112","170","103","161","124","199","91","157","119","182"
"164",163,"U. of Louisville (Experimental Psychology)","53","109","56","112","54","174","102","172","48","113"
"165",164,"U. of Maryland at College Park (Human Development)","68","109","78","122","55","145","17","49","66","116"
"166",165,"U. of Maryland at College Park (Psychology)","83","124","104","157","59","155","43","99","72","162"
"167",166,"U. of Maryland-Baltimore County (Applied Developmental Psychology)","103","169","115","201","157","209","8","26","92","195"
"168",167,"U. of Maryland-Baltimore County (Human Services Psychology)","97","155","105","168","39","142","37","87","96","199"
"169",168,"U. of Massachusetts at Amherst (Psychology)","82","124","113","159","14","84","57","121","70","118"
"170",169,"U. of Memphis (Psychology)","116","175","106","177","71","183","164","210","91","158"
"171",170,"U. of Miami (Psychology)","22","63","26","78","82","163","14","38","24","72"
"172",171,"U. of Michigan at Ann Arbor (Psychology)","5","19","17","47","11","78","9","24","4","11"
"173",172,"U. of Minnesota-Twin Cities (Child Psychology)","22","61","23","67","10","60","76","151","19","61"
"174",173,"U. of Minnesota-Twin Cities (Psychology)","15","45","14","43","51","145","214","226","13","49"
"175",174,"U. of Mississippi (Psychology)","217","229","225","230","156","202","90","171","189","225"
"176",175,"U. of Missouri at Columbia (Educational, School &amp; Counseling Psychology)","72","113","99","141","12","78","9","28","56","123"
"177",176,"U. of Missouri at Columbia (Psychology)","41","77","29","64","66","170","85","159","44","90"
"178",177,"U. of Missouri at Kansas City (Psychology)","154","208","160","216","12","177","69","162","146","218"
"179",178,"U. of Missouri at Saint Louis (Psychology: Clinical)","113","163","142","204","8","64","45","108","128","207"
"180",179,"U. of Missouri at Saint Louis (Psychology: Industrial Organizational)","222","233","227","236","92","183","222","233","218","236"
"181",180,"U. of Nebraska at Lincoln (Psychology)","68","116","85","138","17","80","74","143","63","150"
"182",181,"U. of Nevada at Reno (Psychology)","148","200","116","184","127","193","110","179","126","219"
"183",182,"U. of Nevada at Reno (Social Psychology)","196","222","194","226","147","209","114","191","174","229"
"184",183,"U. of New Hampshire (Psychology)","165","206","210","223","51","169","169","209","161","213"
"185",184,"U. of New Mexico Main Campus (Psychology)","72","126","85","137","46","160","102","172","68","136"
"186",185,"U. of New Orleans (Psychology)","77","143","62","117","17","109","91","179","88","166"
"187",186,"U. of North Carolina at Chapel Hill (Psychology)","31","65","37","77","156","202","72","139","33","72"
"188",187,"U. of North Dakota Main Campus (Counseling Psychology)","210","231","228","236","15","95","76","163","155","234"
"189",188,"U. of North Dakota Main Campus (General/ Experimental Psychology)","148","212","137","206","3","20","152","212","163","230"
"190",189,"U. of North Texas (Clinical Psychology)","230","236","214","234","223","236","36","84","197","233"
"191",190,"U. of North Texas (Counseling Psychology)","235","236","230","236","222","236","88","165","227","236"
"192",191,"U. of North Texas (Health Psychology and Behavioral Medicine)","229","235","201","229","223","233","86","170","202","230"
"193",192,"U. of Notre Dame (Psychology)","102","152","153","199","18","97","46","102","107","171"
"194",193,"U. of Oklahoma Norman Campus (Psychology)","117","171","138","202","68","176","156","207","102","190"
"195",194,"U. of Oregon (Psychology)","25","52","24","52","69","151","160","205","14","37"
"196",195,"U. of Pennsylvania (Psychology)","13","47","9","34","70","167","220","233","9","38"
"197",196,"U. of Pittsburgh Main Campus (Psychology)","8","36","4","19","118","187","108","181","11","44"
"198",197,"U. of Rhode Island (Psychology)","164","207","111","181","207","225","32","84","117","200"
"199",198,"U. of Rochester (Brain &amp; Cognitive Sciences)","4","19","3","18","16","88","217","228","4","15"
"200",199,"U. of Rochester (Clinical Psychology)","6","39","6","31","23","149","68","147","9","41"
"201",200,"U. of Rochester (Social-Personality Psychology)","6","35","2","12","31","189","234","236","11","51"
"202",201,"U. of South Carolina at Columbia (Psychology)","84","138","80","131","134","198","67","141","61","189"
"203",202,"U. of South Florida (Psychology)","68","111","57","97","109","178","87","160","48","134"
"204",203,"U. of Southern California (Psychology)","26","63","19","61","74","164","83","148","25","72"
"205",204,"U. of Southern Mississippi (Psychology)","189","217","184","221","68","172","138","201","117","192"
"206",205,"U. of Tennessee (Industrial and Organizational Psychology)","161","210","166","221","61","165","222","233","141","220"
"207",206,"U. of Tennessee (Psychology)","119","155","181","207","38","128","148","203","103","188"
"208",207,"U. of Texas at Austin (Communication Sciences and Disorders)","151","199","196","226","84","179","5","13","101","207"
"209",208,"U. of Texas at Austin (Human Development &amp; Family Sciences)","62","111","83","149","3","38","44","116","67","146"
"210",209,"U. of Texas at Austin (Psychology)","26","66","27","74","26","112","167","211","20","61"
"211",210,"U. of Texas at Dallas (Psychological Sciences)","140","190","99","164","100","178","121","193","122","222"
"212",211,"U. of Texas Southwestern Medical Center at Dallas (Clinical Psychology)","83","145","45","94","185","210","45","108","47","118"
"213",212,"U. of Toledo (Psychology)","121","166","175","211","6","43","72","143","127","192"
"214",213,"U. of Utah (Psychology)","137","183","103","152","98","188","113","186","119","181"
"215",214,"U. of Vermont (Psychology)","102","149","92","136","75","178","132","199","79","153"
"216",215,"U. of Virginia (Psychology)","18","55","22","67","58","145","94","165","14","62"
"217",216,"U. of Washington (Psychology)","39","80","46","92","59","153","64","133","28","74"
"218",217,"U. of Wisconsin at Madison (Communicative Disorders)","11","47","15","57","126","206","39","108","3","37"
"219",218,"U. of Wisconsin at Madison (Psychology)","3","7","1","7","90","179","106","178","4","14"
"220",219,"U. of Wisconsin at Milwaukee (Psychology)","165","208","165","215","38","146","169","210","161","224"
"221",220,"U. of Wyoming (Psychology)","185","215","160","210","163","204","182","221","170","221"
"222",221,"Uniformed Services U. of the Health Sciences (Medical and Clinical Psychology)","101","156","110","172","28","100","9","30","128","210"
"223",222,"Utah State U. (Disability Disciplines)","116","175","162","224","2","16","164","213","135","208"
"224",223,"Utah State U. (Psychology (EHS))","148","207","83","154","204","224","33","80","95","203"
"225",224,"Vanderbilt U. (Psychological Sciences)","20","53","19","52","97","183","75","150","14","45"
"226",225,"Virginia Commonwealth U. (Clinical Psychology)","88","143","90","146","23","94","26","65","78","140"
"227",226,"Virginia Commonwealth U. (Counseling Psychology)","102","156","114","181","29","129","3","8","86","188"
"228",227,"Virginia Commonwealth U. (Psychology)","106","166","101","172","71","150","68","128","105","169"
"229",228,"Virginia Tech (Psychology)","83","132","98","152","92","163","126","188","82","160"
"230",229,"Washington State U. (Psychology: Clinical Emphasis)","172","211","181","218","52","173","36","87","173","221"
"231",230,"Washington State U. (Psychology: Experimental Emphasis)","167","206","138","186","103","174","169","208","177","220"
"232",231,"Washington U. in St. Louis (Psychology)","14","47","15","49","27","120","163","208","16","47"
"233",232,"Wayne State U. (Psychology)","138","183","124","175","190","217","75","154","91","176"
"234",233,"Western Michigan U. (Psychology: Behavioral Analysis)","161","209","133","201","29","130","197","220","185","232"
"235",234,"Western Michigan U. (Psychology: Clinical Psychology)","179","217","195","228","82","191","122","188","156","216"
"236",235,"Wright State U. Main Campus (Human Factors and Industrial/ Organizational Psychology)","204","228","127","205","194","224","181","213","200","233"
"237",236,"Yale U. (Psychology)","4","12","6","20","14","78","51","113","4","11"
