"","X","Institution..program","S.Rank.High","S.Rank.Low","Research.High","Research.Low","Students.High","Students.Low","Diversity.High","Diversity.Low","R.Rank.High","R.Rank.Low"
"53",52,"U. of Dallas (Philosophy)",77,87,39,64,83,89,84,89,72,86
"54",53,"U. of Florida (Philosophy)",35,54,21,44,12,53,31,53,50,68
"55",54,"U. of Georgia (Philosophy)",54,74,68,84,23,61,45,67,71,84
"56",55,"U. of Hawaii-Manoa (Philosophy)",16,38,6,18,44,77,26,51,46,65
"57",56,"U. of Illinois at Chicago (Philosophy)",46,73,69,83,10,70,7,15,31,58
"58",57,"U. of Illinois at Urbana-Champaign (Philosophy)",58,76,72,86,10,48,80,85,39,61
"59",58,"U. of Iowa (Philosophy)",69,83,67,84,33,72,68,79,44,68
"60",59,"U. of Kansas (Philosophy)",42,63,38,62,22,65,13,26,58,70
"61",60,"U. of Kentucky (Philosophy)",58,79,54,75,43,76,59,75,67,86
"62",61,"U. of Maryland at College Park (Philosophy)",63,79,36,55,71,84,38,63,47,68
"63",62,"U. of Massachusetts at Amherst (Philosophy)",47,69,62,79,22,67,45,67,21,40
"64",63,"U. of Memphis (Philosophy)",13,32,20,43,2,27,1,2,47,69
"65",64,"U. of Miami (Philosophy)",12,28,15,38,8,52,29,51,31,60
"66",65,"U. of Michigan at Ann Arbor (Philosophy)",2,9,3,10,13,61,55,75,1,8
"67",66,"U. of Minnesota-Twin Cities (Philosophy)",49,73,46,67,50,75,6,14,31,55
"68",67,"U. of Missouri at Columbia (Philosophy)",76,84,75,86,21,58,77,83,78,86
"69",68,"U. of Nebraska at Lincoln (Philosophy)",87,90,89,90,74,84,62,77,76,86
"70",69,"U. of North Carolina at Chapel Hill (Philosophy)",16,32,28,47,8,39,13,26,11,23
"71",70,"U. of Notre Dame (Philosophy)",11,24,16,35,2,27,77,83,7,19
"72",71,"U. of Oklahoma Norman Campus (Philosophy)",49,69,85,89,3,24,50,71,86,90
"73",72,"U. of Oregon (Philosophy)",46,69,53,77,24,67,3,10,52,71
"74",73,"U. of Pennsylvania (Philosophy)",11,25,10,21,13,53,10,23,20,55
"75",74,"U. of Pittsburgh Main Campus (History and Philosophy of Science)",11,27,17,37,3,40,46,71,5,18
"76",75,"U. of Pittsburgh Main Campus (Philosophy)",20,36,35,53,21,66,28,52,4,16
"77",76,"U. of Rochester (Philosophy)",26,45,13,33,23,65,50,71,42,61
"78",77,"U. of South Carolina at Columbia (Philosophy)",38,60,29,54,7,45,40,63,67,82
"79",78,"U. of South Florida (Philosophy)",31,50,20,44,23,66,37,64,78,87
"80",79,"U. of Southern California (Philosophy)",42,79,50,71,1,75,47,68,39,65
"81",80,"U. of Tennessee (Philosophy)",79,86,74,87,74,85,49,71,85,89
"82",81,"U. of Texas at Austin (Philosophy)",18,37,11,30,24,68,79,85,13,35
"83",82,"U. of Utah (Philosophy)",30,47,54,76,7,58,20,48,50,68
"84",83,"U. of Virginia (Philosophy)",40,56,48,70,65,81,22,44,23,43
"85",84,"U. of Washington (Philosophy)",67,81,78,87,67,84,15,34,46,66
"86",85,"U. of Wisconsin at Madison (Philosophy)",21,41,10,28,19,60,47,68,34,56
"87",86,"Vanderbilt U. (Philosophy)",26,44,16,41,35,68,40,64,47,68
"88",87,"Washington U. in St. Louis (Philosophy)",26,43,27,50,7,44,18,41,26,46
"89",88,"Wayne State U. (Philosophy)",83,89,77,88,64,82,86,89,62,75
"90",89,"Yale U. (Philosophy)",39,61,45,67,18,66,11,25,25,51
