"","X","Institution..program","S.Rank.High","S.Rank.Low","Research.High","Research.Low","Students.High","Students.Low","Diversity.High","Diversity.Low","R.Rank.High","R.Rank.Low"
"42",41,"Ohio State U. Main Campus (Rural Sociology)","35","72","34","64","41","89","65","93","47","90"
"43",42,"Oklahoma State U. Main Campus (Sociology)","83","104","93","111","13","59","102","114","97","115"
"44",43,"Pennsylvania State U. (Demography)","5","15","4","14","5","27","51","84","24","69"
"45",44,"Pennsylvania State U. (Rural Sociology)","16","31","23","47","1","10","65","98","53","102"
"46",45,"Pennsylvania State U. (Sociology)","3","8","2","9","3","25","81","103","13","36"
"47",46,"Princeton U. (Sociology)","1","2","1","3","8","36","28","60","2","7"
"48",47,"Purdue U. Main Campus (Sociology &amp; Anthropology)","56","82","56","78","78","105","79","104","44","81"
"49",48,"Rutgers U. at New Brunswick (Sociology)","31","54","22","37","65","98","39","74","12","25"
"50",49,"Southern Illinois U. at Carbondale (Sociology)","66","92","67","99","18","68","13","32","67","102"
"51",50,"Stanford U. (Sociology)","10","23","13","25","12","61","62","92","6","19"
"52",51,"State U. of New York at Albany (Sociology)","41","71","30","49","60","95","64","92","15","46"
"53",52,"State U. of New York at Stony Brook (Sociology)","72","93","56","79","49","88","74","100","27","52"
"54",53,"Syracuse U. Main Campus (Sociology)","32","52","49","69","17","52","7","19","47","84"
"55",54,"Temple U. (Sociology)","71","95","85","111","89","111","25","58","9","42"
"56",55,"Texas A&M U. (Sociology)","76","99","61","93","58","89","9","24","78","107"
"57",56,"U. at Buffalo (SUNY) (Sociology)","73","96","62","93","45","83","36","65","51","91"
"58",57,"U. of Akron (Sociology)","50","84","46","81","10","51","35","71","66","102"
"59",58,"U. of Alabama at Birmingham (Medical Sociology)","45","80","55","86","9","61","52","89","57","92"
"60",59,"U. of Arizona (Sociology)","19","33","25","50","7","47","97","113","8","27"
"61",60,"U. of California at Berkeley (Sociology)","30","51","31","51","73","99","23","52","3","13"
"62",61,"U. of California at Davis (Sociology)","48","77","55","81","34","75","56","87","29","60"
"63",62,"U. of California at Irvine (Criminology, Law and Society)","44","76","30","51","43","87","107","116","37","68"
"64",63,"U. of California at Irvine (Sociology)","32","66","37","61","68","109","36","70","52","94"
"65",64,"U. of California at Los Angeles (Sociology)","49","76","57","82","71","97","31","61","8","25"
"66",65,"U. of California at Riverside (Sociology)","64","87","39","59","101","114","43","75","38","78"
"67",66,"U. of California at San Diego (Sociology)","93","113","70","96","114","118","80","103","32","74"
"68",67,"U. of California at San Francisco (Sociology)","6","20","2","12","100","115","14","37","15","80"
"69",68,"U. of California at Santa Barbara (Sociology)","35","63","57","86","25","66","12","29","22","48"
"70",69,"U. of California at Santa Cruz (Sociology)","114","117","101","113","104","116","39","74","80","108"
"71",70,"U. of Chicago (Sociology)","13","27","15","28","66","94","38","72","5","19"
"72",71,"U. of Colorado at Boulder (Sociology)","33","68","28","58","13","57","81","109","26","75"
"73",72,"U. of Colorado at Denver and Health Sciences Center (Health and Behavioral Sciences)","41","81","24","53","99","116","40","78","106","118"
"74",73,"U. of Connecticut (Sociology Ph.D.)","94","112","111","117","16","63","74","100","51","84"
"75",74,"U. of Connecticut (Human Development and Family Studies Ph.D.)","71","93","66","95","40","78","22","56","65","104"
"76",75,"U. of Delaware (Human Development and Family Studies)","77","102","63","98","3","21","18","47","91","118"
"77",76,"U. of Delaware (Sociology)","74","98","78","105","11","45","23","50","73","111"
"78",77,"U. of Florida (Sociology)","51","84","63","96","8","54","19","47","64","94"
"79",78,"U. of Georgia (Sociology)","34","73","38","73","17","57","57","89","50","89"
"80",79,"U. of Hawaii-Manoa (Sociology)","118","118","96","112","115","118","89","111","86","113"
"81",80,"U. of Illinois at Chicago (Sociology)","45","79","56","94","72","105","4","12","35","75"
"82",81,"U. of Illinois at Urbana-Champaign (Human and Community Development)","15","28","18","36","8","50","6","16","34","68"
"83",82,"U. of Illinois at Urbana-Champaign (Sociology)","72","92","93","110","95","110","8","21","28","59"
"84",83,"U. of Iowa (Sociology)","21","38","32","55","5","40","46","81","15","45"
"85",84,"U. of Kansas (Sociology)","94","114","91","110","102","116","65","97","55","113"
"86",85,"U. of Kentucky (Sociology)","68","92","78","105","9","54","88","113","81","111"
"87",86,"U. of Maryland at College Park (Sociology)","21","36","18","35","21","55","28","58","31","61"
"88",87,"U. of Massachusetts at Amherst (Sociology)","42","75","55","84","43","87","39","71","25","60"
"89",88,"U. of Miami (Sociology)","5","15","15","28","2","38","2","6","10","32"
"90",89,"U. of Michigan at Ann Arbor (Sociology)","6","16","8","16","42","81","21","48","5","11"
"91",90,"U. of Minnesota-Twin Cities (Family Social Science)","31","60","30","57","38","79","14","37","62","100"
"92",91,"U. of Minnesota-Twin Cities (Sociology)","34","67","28","54","61","90","48","84","31","62"
"93",92,"U. of Missouri at Columbia (Rural Sociology)","94","114","98","117","40","87","32","68","94","114"
"94",93,"U. of Missouri at Columbia (Sociology)","96","115","87","113","87","114","77","101","58","95"
"95",94,"U. of Nebraska at Lincoln (Sociology)","6","19","13","30","1","7","15","43","28","69"
"96",95,"U. of New Hampshire (Sociology)","14","37","4","18","75","102","63","95","40","85"
"97",96,"U. of New Mexico Main Campus (Sociology)","34","67","25","49","9","57","37","72","77","108"
"98",97,"U. of North Carolina at Chapel Hill (Sociology)","8","18","12","23","9","48","85","105","8","16"
"99",98,"U. of North Texas (Sociology)","94","112","80","104","99","115","19","43","41","85"
"100",99,"U. of Notre Dame (Sociology)","76","97","77","106","31","70","100","114","22","52"
"101",100,"U. of Oklahoma Norman Campus (Sociology)","42","74","61","91","36","87","35","74","31","73"
"102",101,"U. of Oregon (Sociology)","107","116","79","102","99","113","80","104","54","106"
"103",102,"U. of Pennsylvania (Sociology)","3","7","7","15","3","17","17","41","4","10"
"104",103,"U. of South Carolina at Columbia (Sociology)","47","77","55","85","3","30","56","87","59","95"
"105",104,"U. of Southern California (Sociology)","33","61","39","63","41","82","6","17","34","68"
"106",105,"U. of Tennessee (Sociology)","86","106","91","109","55","95","102","115","92","113"
"107",106,"U. of Texas at Austin (Sociology)","7","16","4","10","61","90","59","96","13","31"
"108",107,"U. of Virginia (Sociology)","89","111","68","105","86","103","103","115","53","92"
"109",108,"U. of Washington (Sociology)","34","58","37","59","43","82","73","100","21","43"
"110",109,"U. of Wisconsin at Madison (Sociology)","20","35","20","35","45","86","76","103","6","14"
"111",110,"Utah State U. (Family, Consumer, and Human Development (EHS))","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R"
"112",111,"Utah State U. (Sociology (HASS))","73","97","64","100","5","26","96","114","113","117"
"113",112,"Vanderbilt U. (Sociology)","79","98","97","110","39","86","57","89","36","70"
"114",113,"Virginia Tech (Human Development)","35","65","62","93","14","46","12","32","47","91"
"115",114,"Virginia Tech (Sociology)","105","115","114","118","66","91","19","44","93","113"
"116",115,"Washington State U. (Sociology)","38","69","40","63","16","56","97","115","36","66"
"117",116,"Wayne State U. (Sociology)","96","112","98","112","94","106","2","6","42","110"
"118",117,"Western Michigan U. (Criminology)","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R","N/R"
"119",118,"Western Michigan U. (Sociology)","95","113","112","118","26","76","112","117","104","115"
"120",119,"Yale U. (Sociology)","59","85","72","100","47","87","40","73","18","46"
